Time[s],X[m],Y[m],Yaw[deg],Curvature
10.700000000000001,15.770993833456316,22.951760749409118,-51.554615715925415,-0.004414968944982485
10.75,15.820820361702715,22.887845005633146,-52.55031346609098,-0.004272831261668056
10.8,15.86943888100214,22.8232311270404,-53.51256868777891,-0.004123250872492241
10.850000000000001,15.916907062398224,22.75793169084568,-54.439760558743195,-0.003966969875454502
10.9,15.963282576934233,22.691959274263795,-55.33043862345576,-0.003804731122390053
10.950000000000001,16.008623095653462,22.625326454509477,-56.18332178697842,-0.0036372681321955227
11.0,16.052986289599488,22.55804580879756,-56.99729514089498,-0.0034652962806579735
11.05,16.096429829815577,22.490129914342816,-57.771404925319246,-0.003289505355692565
11.100000000000001,16.13901138734522,22.42159134835999,-58.50485194743938,-0.0031105535339356017
11.15,16.180788633231685,22.352442688063903,-59.1969837785729,-0.0029290627373645944
11.200000000000001,16.221819238518577,22.282696510669368,-59.84728604184526,-0.002745615327129129
11.25,16.262160874249076,22.21236539339111,-60.45537308355829,-0.002560752012743516
11.3,16.30187121146659,22.141461913443933,-61.02097829630208,-0.002374970882011039
11.350000000000001,16.341007921214754,22.069998648042656,-61.54394433293456,-0.0021887273952297744
11.4,16.37962867453666,21.997988174402003,-62.02421341598098,-0.002002435199701982
11.450000000000001,16.417791142475835,21.9254430697368,-62.46181791680441,-0.0018164676459717496
11.5,16.45555299607571,21.85237591126183,-62.856871345778174,-0.0016311598360708793
11.55,16.492971906379665,21.778799276191876,-63.20955986326512,-0.001446811099766282
11.600000000000001,16.530105544430995,21.704725741741697,-63.52013439463646,-0.0012636877712579803
11.65,16.567011581273192,21.630167885126127,-63.78890340694065,-0.0010820261704084994
11.700000000000001,16.60374768794972,21.555138283559913,-64.01622638258712,-0.0009020356903332946
11.75,16.64037153550376,21.479649514257815,-64.20250800596257,-0.0007239019197020244
11.8,16.67694079497889,21.403714154434667,-64.3481930644003,-0.0005477897447357873
11.850000000000001,16.71351313741846,21.327344781305257,-64.45376205031624,-0.0003738463582821279
11.9,16.750146233865763,21.250553972084333,-64.51972744053015,-0.00020220415409997138
11.950000000000001,16.78689775536438,21.173354303986713,-64.54663062187342,-3.2983467664232236e-05
12.0,16.823825372957486,21.095758354227115,-64.53503942335989,0.00013370487502021338
12.05,16.860986757688664,21.01777870002043,-64.4855462117874,0.00029775719214125614
12.100000000000001,16.89843958060132,20.939427918581345,-64.39876650334318,0.00045907481030672625
12.15,16.936241512738633,20.860718587124722,-64.27533804011806,0.0006175621446081195
12.200000000000001,16.97445022514418,20.781663282865267,-64.11592028054768,0.0007731250072707045
12.25,17.01312338886126,20.70227458301784,-63.92119424963809,0.0009256691597871925
12.3,17.052318674933446,20.6225650647972,-63.691862695081895,0.0010750990916566824
12.350000000000001,17.092093754403862,20.542547305418083,-63.42865049456572,0.0012213170495289254
12.4,17.132506298316088,20.46223388209532,-63.13230526018385,0.001364222287811381
12.450000000000001,17.17361397771353,20.381637372043713,-62.80359808596369,0.001503710568688537
12.5,17.215474463639424,20.30077035247801,-62.443324384072774,0.0016396738875762355
12.55,17.258145427137293,20.219645400613004,-62.05230475816386,0.001772000422695251
12.600000000000001,17.301684539250545,20.13827509366351,-61.63138586204422,0.0019005747123697694
12.65,17.346149471022528,20.056672008844274,-61.181441193572304,0.0020252780415187448
12.700000000000001,17.39159789349665,19.974848723370087,-60.70337177656344,0.002145989030636193
12.75,17.43808747771621,19.89281781445574,-60.198106685165875,0.0022625844192804864
12.8,17.48567589472478,19.81059185931602,-59.666603368859214,0.0023749400198743715
12.850000000000001,17.53442081556554,19.728183435165718,-59.10984773912715,0.002482931840537142
12.9,17.584379911282127,19.645605119219596,-58.52885398394092,0.002586437334096923
12.950000000000001,17.63561085291778,19.562869488692456,-57.92466408054185,0.0026853367778275584
13.0,17.68817131151596,19.479989120799047,-57.298346982380124,0.0027795147329183556
13.05,17.74211895811996,19.396976592754243,-56.65099746280557,0.0028688615755551026
13.100000000000001,17.79751146377319,19.313844481772747,-55.98373460370291,0.0029532750592519163
13.15,17.854406499519342,19.23060536506935,-55.29769992544137,0.003032661877343856
13.200000000000001,17.912861736401368,19.147271819858872,-54.59405516014218,0.003106939207653803
13.25,17.972934845462902,19.06385642335607,-53.873979679339655,0.003176036178580083
13.3,18.03468349774741,18.980371752775753,-53.13866759399605,0.0032398952568921673
13.350000000000001,18.098165364298012,18.896830385332677,-52.38932455062458,0.0032984735070092403
13.4,18.16343811615829,18.81324489824165,-51.6271642564011,0.0033517436922897758
13.450000000000001,18.230559424371705,18.72962786871743,-50.85340477072753,0.0033996952078282584
13.5,18.299586959981497,18.645991873974822,-50.06926460596865,0.0034423348097206577
13.55,18.37057839403107,18.562349491228645,-49.27595868570369,0.0034796871267863227
13.600000000000001,18.44359139756395,18.478713297693588,-48.47469421132215,0.003511794947081941
13.65,18.518683641623483,18.395095870584555,-47.66666649006222,0.0035387192671707734
13.700000000000001,18.59591279725302,18.311509787116222,-46.8530547786533,0.0035605391069699027
13.75,18.675336535495916,18.227967624503435,-46.03501819646978,0.003577351089435504
13.8,18.757012527395688,18.14448195996094,-45.213691760510024,0.0035892687998077197
13.850000000000001,18.840998443995574,18.061065370703602,-44.390182591317476,0.0035964219373701227
13.9,18.927351956339095,17.977730433946093,-43.565566335650935,0.0035989552757666856
13.950000000000001,19.01613073546966,17.894489726903274,-42.74088384679561,0.0035970274583238798
14.0,19.10739245243056,17.81135582678992,-41.917138157493305,0.0035908096536471012
14.05,19.20119477826526,17.728341310820795,-41.09529177481831,0.0035804840952765563
14.100000000000001,19.29759538401717,17.6454587562107,-40.276264319663746,0.003566242539579529
14.15,19.396651940729583,17.562720740174413,-39.4609305265597,0.00354828466824011
14.200000000000001,19.49842211944585,17.480139839926693,-38.65011861320597,0.003526816464112383
14.25,19.60296359120977,17.39772863268236,-37.84460902287682,0.003502048585930808
14.3,19.71033402706425,17.31549969565623,-37.04513353572108,0.003474194778329098
14.350000000000001,19.82059109805303,17.233465606062992,-36.25237474060601,0.0034434703193471673
14.4,19.933792475219064,17.151638941117497,-35.466965853500234,0.0034100905516942968
14.450000000000001,20.049995829606274,17.070032278034546,-34.68949086421961,0.003374269488848655
14.5,20.169258832257725,16.988658194028858,-33.92048498959323,0.003336218536752413
14.55,20.291639154216824,16.907529266315265,-33.160435408314825,0.0032961453156795223
14.600000000000001,20.417194466527263,16.826658072108543,-32.40978225135394,0.0032542526090978685
14.65,20.545982440231995,16.74605718862348,-31.66891981888197,0.0032107374385599336
14.700000000000001,20.67806074637477,16.665739193074856,-30.93819799558216,0.0031657902578054787
14.75,20.81348705599882,16.58571666267747,-30.21792383519754,0.0031195942812849513
14.8,20.952319040147614,16.50600217464607,-29.50836328558629,0.003072324928950827
14.850000000000001,21.094614369864388,16.42660830619542,-28.80974302692863,0.003024149393009239
14.9,21.240430716192662,16.347547634540405,-28.122252396722487,0.002975226312695599
14.950000000000001,21.38982575017596,16.268832736895746,-27.446045376814354,0.0029257055567709915
15.0,21.542857142856747,16.190476190476375,-26.7826052412429,0.002864086603011168
15.05,21.699563453553992,16.112490975766462,-26.138386955683053,0.0027589172388204257
15.100000000000001,21.85990679468034,16.0348916863296,-25.51876295826401,0.002649599868728835
15.15,22.023830166923062,15.957693318998778,-24.9233376922455,0.0025476428804888872
15.200000000000001,22.19127657096999,15.880910870607067,-24.35049129757989,0.002452470630057101
15.25,22.362189007508505,15.804559337987541,-23.798729741214366,0.0023635598284285214
15.3,22.536510477226102,15.728653717973302,-23.266673407946453,0.0022804344778449724
15.350000000000001,22.71418398081005,15.653209007397322,-22.753046795799076,0.0022026612911902957
15.4,22.895152518947953,15.578240203092761,-22.25666921003303,0.002129845551919471
15.450000000000001,23.079359092327195,15.503762301892607,-21.77644635788184,0.0020616273877595735
15.5,23.266746701635384,15.429790300630003,-21.311362754494386,0.001997678412063365
15.55,23.4572583475599,15.356339196137952,-20.860474858675655,0.001937698708125987
15.600000000000001,23.650837030788125,15.283423985249499,-20.422904864481158,0.0018814141162596665
15.65,23.847425752007553,15.211059664797816,-19.997835082337577,0.0018285737972804927
